seq,title,startDate,endDate,place,realmName,area,thumbnail,gpsX,gpsY
173550,CONTACT_온라인 마술 공연,20200804,20221231,라온플레이,기타,서울,http://www.culture.go.kr/upload/rdf/21/11/rdf_2021111915314538261.JPG,127.03248455338787,37.485929699207965
220056,MEDIA FOREST,20201120,20221231,여수엑스포컨벤션센터 엑스포홀,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208251352118543.jpg,127.746500508793,34.7521895579434
173551,온라인 매직스쿨,20210104,20221231,용용아저씨,기타,경기,http://www.culture.go.kr/upload/rdf/21/11/rdf_2021111915342114116.JPG,126.88282408550978,37.43723945794846
170893,국립중앙도서관 「실감서재」,20210323,20221231,실감서재,미술,서울,http://www.culture.go.kr/upload/rdf/21/09/rdf_2021092715383338725.jpg,127.00322294340722,37.49742196534692
224348,작업의 정석,20210618,20221031,대학로 올래홀,연극,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092315552209929.jpg,127.00354356455514,37.58159338390308
215093,원더풀랜드,20210817,20221231,고양 어린이박물관,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022071418215968828.jpg,126.83094408232536,37.629477073898244
185859,S프로젝트_Connected Tunnel,20211221,20221231,소마미술관 2관,미술,서울,http://www.culture.go.kr/upload/rdf/22/05/show_2022053019251874498.JPG,127.118184522722,37.5168648654617
219781,[집밖] 이우환공간 상설전,20220101,20221231,이우환 공간,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315161227864.png,129.13675088194222,35.16585027975353
210067,울진 국립해양과학관X홀라이트,20220101,20221231,국립해양과학관,기타,,http://www.culture.go.kr/upload/rdf/22/05/show_2022050918491851389.jpg,129.41012353886032,37.07274854245464
215092,도전! 어린이 건축가,20220101,20221231,경기도어린이박물관,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022071418485865199.PNG,127.1096573598879,37.2673983419378
210595,오백에삼십,20220101,20221231,세우아트센터,연극,,http://www.culture.go.kr/upload/rdf/22/05/show_2022051817473674684.jpg,127.00399077460514,37.58194926210992
211664,700년의 시간여행-신안 도자기를 찾아서,20220101,20221231,국립광주박물관,미술,,http://www.culture.go.kr/upload/rdf/22/06/show_202206022172287898.jpg,126.88308334728756,35.18907896386975
203781,뮤지컬 환타,20220114,20221231,하마씨어터,기타,,http://www.culture.go.kr/upload/rdf/22/02/show_2022021410274348977.jpg,127.002771477,37.5822601398
226466,2호선 세입자,20220114,20221031,바탕골소극장,연극,,http://www.culture.go.kr/upload/rdf/22/10/show_20221011917545167.jpg,127.002581264,37.581860103
204681,"훈민정음, 천년의 문자 계획",20220121,20221231,국립한글박물관,미술,,http://www.culture.go.kr/upload/rdf/22/02/show_2022022813252555773.jpg,126.980486330158,37.5210687976885
203301,연극 옥탑방 고양이,20220201,20221231,대학로 틴틴홀,연극,,http://www.culture.go.kr/upload/rdf/22/02/show_20220211950037253.jpg,127.00356903821594,37.58160915052439
201764,2022 1-2월 토요국악동화,20220205,20221224,국립국악원 (풍류사랑방),기타,,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022011221171549159.jpg,,
225461,[예술의전당] 박준&정밀아의 소소살롱,20220209,20221029,예술의전당 리사이틀홀,기타,,http://www.culture.go.kr/upload/rdf/22/10/show_2022100110192065530.jpg,127.01421162103271,37.48023893523679
202006,오르간 오딧세이 (2~12월),20220216,20221221,롯데콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022011721173365566.jpg,127.10444609228385,37.51374709658873
202343,라움 마티네 콘서트,20220222,20221227,소셜베뉴 라움,음악,,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022012321171402610.gif,127.03966494378629,37.50834454868528
202388,다담,20220223,20221130,국립국악원 우면당,국악,,http://www.culture.go.kr/upload/rdf/22/01/rdf_2022012421171544930.jpg,127.00953070026904,37.47832025574747
206833,2022 다담,20220223,20221130,국립국악원 우면당,국악,,http://www.culture.go.kr/upload/rdf/22/03/show_2022032913414373255.jpg,127.00953070026904,37.47832025574747
204025,늘근도둑이야기,20220305,20221231,아트포레스트 아트홀,연극,,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021610535279794.gif,127.002825828,37.5824799809
205396,토요마임극장,20220305,20221203,스튜디오QDA,연극,,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022031121172335312.jpg,126.89650372213705,37.513973183553226
203648,"대전시립연정국악단, 토요국악",20220312,20221126,대전시립연정국악원,국악,,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021021172439381.gif,127.38918599920346,36.36637194278354
203929,요한복음,20220312,20221130,광야아트센터,기타,,http://www.culture.go.kr/upload/rdf/22/02/rdf_2022021421171294370.PNG,127.03963923307923,37.523886869505034
203222,[대전시립연정국악단] 상설공연 &#39;토요국악&#39;,20220312,20221126,대전시립연정국악원,국악,,http://www.culture.go.kr/upload/rdf/22/02/show_202202041441970613.jpg,127.38918599920346,36.36637194278354
205410,2022 라움 마티네 콘서트,20220329,20221227,소셜베뉴 라움,음악,,http://www.culture.go.kr/upload/rdf/22/03/show_2022031510475132933.jpg,127.03966494378629,37.50834454868528
205539,K-브런치콘서트: 우.아.한 [대전],20220330,20221130,대전시립연정국악원,국악,,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022031521172117658.gif,127.38918599920346,36.36637194278354
205167,판소리 다섯마당: 오색유파전 [대전],20220331,20221124,대전시립연정국악원,국악,,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022030721171571878.gif,127.38918599920346,36.36637194278354
220323,[집밖] 일본 불교조각의 세계,20220405,20231009,국립중앙박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261436055929.jpg,126.98023689950804,37.524063058365286
206914,인피니티 플라잉 [경주],20220408,20221225,경주세계문화엑스포 문화센터 공연장,기타,,http://www.culture.go.kr/upload/rdf/22/03/rdf_2022032921172465668.jpg,129.2882209699952,35.83222410689562
220322,[집밖] 국립중앙박물관 2022년 괘불전 &#39;빛의 향연 - 예산 수덕사 괘불&#39;,20220413,20221016,국립중앙박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082614321177354.jpg,126.98023689950804,37.524063058365286
220305,[집밖] 100년 전 미륵사 터와 석탑,20220413,20221003,국립익산박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082615425772772.jpg,127.02872140937096,36.011567028717195
219791,[집밖] 나는미술관에OO하러간다,20220422,20221016,부산시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315333084368.png,129.13700898988827,35.16669730783406
220313,[집밖] 어린이박물관 상설전시 &lt;우리 이제 만나요&gt;,20220428,20230312,국립민속박물관 어린이박물관,기타,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261693515800.jpg,126.97868191180861,37.58192487976414
225541,죽어야 사는 남자,20220501,20221031,업스테이지,연극,,http://www.culture.go.kr/upload/rdf/22/10/show_20221049103251196.jpg,127.0042793629603,37.5800977098826
208012,안산시립예술단과 함께하는 수수콘(수요일 수려한 콘서트),20220504,20221116,소극장 보노마루,기타,,http://www.culture.go.kr/upload/rdf/22/04/rdf_2022041321171134968.gif,126.86731224129522,37.30127634104645
209437,FUTURE FOOD · 혀가 느끼는 고민 展,20220518,20221231,셀린박갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/04/show_2022042914264341038.jpg,,
218026,뮤직드라마 당신만이,20220527,20221231,JTN 아트홀,기타,,http://www.culture.go.kr/upload/rdf/22/08/show_202208101695063067.jpg,127.00392822814802,37.57663790460003
218024,The 경주 : 경주연대기,20220531,20231231,경주예술의전당 알천미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208101505351760.jpg,129.20616870893798,35.86264432385228
212963,판소리댄스컬 ‘몽연-서동의 꽃’ - 전주,20220603,20221125,전북예술회관,기타,,http://www.culture.go.kr/upload/rdf/22/06/show_2022062115463098784.png,127.1471089812502,35.81681567505259
221719,[집밖] 이상민 기증전,20220614,20221016,부산시립박물관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_20220921449331824.jpg,129.09402703659265,35.12959064470988
221959,"2022 정기기획전 - &#39;선비들의 출처, 나아감과 물러남&#39;",20220621,20230226,유교문화박물관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022090515314898765.jpg,128.81057752476224,36.70249910492739
213434,송암미술관 2022년 체험특별전 &#39; 문자 + 더하기 그림&#39;,20220628,20221127,송암미술관,미술,,http://www.culture.go.kr/upload/rdf/22/06/show_2022062812391583009.jpg,126.64225739986656,37.43441354349972
220354,[집밖] MMCA 과천프로젝트 2022 : 옥상정원 시간의 정원,20220629,20230625,국립현대미술관 과천관,기타,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261793773188.jpg,127.02007201176697,37.431358136892186
217044,2시간탈출졸탄쇼,20220701,20221222,졸탄극장,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022080311354213481.jpg,127.00463017931058,37.57789026124101
219901,지구의 시간,20220701,20221106,국립아시아문화전당,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082410262020295.jpg,126.92005723156174,35.14704938925195
213342,국립한글박물관 2022년 하반기 공연 일정,20220701,20221231,국립한글박물관,기타,,http://www.culture.go.kr/upload/rdf/22/07/show_202207219192642648.PNG,126.980486330158,37.5210687976885
225462,이풀실내정원 기획전시 &lt;ORGANIC SPECTRUM&gt;,20220705,20230303,이풀실내정원,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_202210011048815388.jpg,126.88925893736125,37.31066967837199
220513,[집밖] 2022 신진미술인 전시지원 프로그램,20220706,20221120,SeMA 벙커,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208291021555519.jpg,126.92398940698975,37.525328685627734
215590,프랑스 일러스트 원화전 클로에 페라르노의 오케스트라를 찾아라,20220712,20221010,북서울 꿈의숲아트센터,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022072010193392447.jpg,127.03853560819006,37.62148751317226
215048,요리조리 MOKA Garden,20220714,20221030,MOKA가든,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022071411402126915.png,127.15242127944973,37.61625523326071
213754,[현대어린이책미술관] 네모난 오아시스,20220714,20221120,현대어린이책미술관,미술,,http://www.culture.go.kr/upload/rdf/22/06/show_2022063010314763218.jpg,127.11208137802175,37.39278813783549
219796,[집밖] BMA부산미술소장품기획,20220715,20221016,부산시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315372790462.jpg,129.13700898988827,35.16669730783406
220294,"[집밖] 영원한 삶의 집, 아스타나 고분",20220716,20230715,국립중앙박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261412263685.jpg,126.98023689950804,37.524063058365286
222633,바로크 백남준 展,20220720,20230124,백남준아트센터,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_20220913156572683.jpg,127.11037318643987,37.26927634736376
214844,서울시립 남서울미술관 제12회 서울미디어시티비엔날레 사전프로그램 《정거장》,20220721,20221003,서울시립미술관 남서울생활미술관,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022071217132075473.png,,
220488,[집밖] 제12회 서울미디어시티비엔날레 사전프로그램 &lt;정거장&gt;,20220721,20230129,서울시립미술관 남서울미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910262113333.jpg,126.97949210876725,37.4759852455232
220506,[집밖] 서도호와 아이들: 아트랜드,20220726,20230312,서울시립 북서울미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208299375092385.jpg,127.06680335608173,37.64089114205458
220521,[집밖] 호모 사피엔스 : 진화∞ 관계＆ 미래？,20220729,20221010,전곡선사박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910503388501.jpg,127.064075231723,38.01158650388957
220490,[집밖] 풀멍돌멍 첫번째 이야기- 이달의 소장품,20220729,20221010,전곡선사박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082910353980528.jpg,127.064075231723,38.01158650388957
215761,컬쳐 팔레트 시즌2,20220730,20221126,동래문화회관대극장,음악,,http://www.culture.go.kr/upload/rdf/22/07/show_202207211140978373.jpg,129.09060100743284,35.211947753295945
217601,2022 Sea&Museum  바다와 미술관,20220809,20221030,이강하 미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022080616374174423.jpg,126.91562051289922,35.13688577785184
220347,[집밖] MMCA 이건희컬렉션 특별전 이중섭,20220812,20230423,국립현대미술관 서울관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261646292689.jpg,126.98010361777375,37.578627490528596
220309,"[집밖] 한 여름밤, 신들의 꿈",20220817,20221011,국립민속박물관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082615543495848.jpg,126.97897680126625,37.58002383589378
219783,[집밖] 각진원형:김용관,20220823,20230226,부산시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082315251328388.jpg,129.13700898988827,35.16669730783406
220367,[집밖] 전시배달부,20220824,20230129,국립현대미술관 청주관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261740416439.jpg,127.48991744317918,36.655449751334245
220365,[집밖] MMCA 청주프로젝트 2022 : 도시공명,20220824,20221127,국립현대미술관 청주관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082617355939053.jpg,127.48991744317918,36.655449751334245
220279,[집밖] 2022 ACCxGB 지역-아시아 전시 &lt;쓰고도 달콤한&gt;,20220825,20221127,국립아시아문화전당 문화창조원,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082613333026397.jpg,126.92002336164621,35.14801833019346
210742,부산일러스트레이션페어vol.3,20220829,20221002,부산 벡스코(BEXCO),기타,,http://www.culture.go.kr/upload/rdf/22/05/show_202205191184387307.png,129.13625767092972,35.169229267930916
220519,"[집밖] 영원한 나르시시스트, 천경자-상시",20220829,20231231,서울시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208291017479291.jpg,126.97376336838333,37.564138249101916
219015,홍수연 개인전 《Drawn Elephant : 추상 抽象》,20220830,20221029,코리아나미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208172011184121.jpg,127.03276412436121,37.524123237468025
215283,서울시립미술관 《춤추는 낱말》,20220901,20221120,서울시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/07/show_2022071515502389049.jpg,126.97376336838333,37.564138249101916
220439,2022 전시공간 활성화 지원 사업 &lt;기다리는 방 : GREEN ROOM - 마음휴가 v.2022&gt;,20220901,20221010,평촌아트홀,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_20220827142727845.jpg,126.96397633235504,37.37998717349257
222652,2022 ACC 미디어파사드 &lt;반디산책: 지구와 화해하는 발걸음&gt;,20220901,20221225,국립아시아문화전당,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022091311494147847.jpg,126.92005723156174,35.14704938925195
220359,[집밖] 문신(文信) : 우주를 향하여,20220901,20230129,국립현대미술관 덕수궁관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208261727146608.jpg,126.97372877013612,37.565967263595226
220516,[집밖] 춤추는 낱말,20220901,20221120,서울시립미술관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208291092186294.jpg,126.97376336838333,37.564138249101916
220626,[소마미술관] 작가재조명전&lt;이만익-별을 그리는 마음&gt;,20220902,20230205,소마미술관 1관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208309405872429.jpg,127.115517876627,37.5203396980951
221722,[집밖] 소녀_잃어버린시간에관하여,20220902,20221002,소마미술관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209214581764203.jpg,127.1180129847118,37.51690134740682
221721,[집밖] 이만익-별을그리는마음,20220902,20230205,소마미술관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209214555819954.png,127.1180129847118,37.51690134740682
221720,[집밖] S프로젝트_커넥티드터널,20220902,20221231,소마미술관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_20220921453320003.jpg,127.1180129847118,37.51690134740682
220627,[소마미술관] Into Drawing 45 &lt;소녀_잃어버린 시간에 관하여&gt;,20220902,20221002,소마미술관 1관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208309491557365.jpg,127.115517876627,37.5203396980951
221516,2022 익산 미륵사지 세계유산 미디어아트 페스타,20220903,20221003,미륵사지,기타,,http://www.culture.go.kr/upload/rdf/22/09/show_202209011642267451.jpg,127.0287409015,36.01178782588561
220963,2022 토요국악동화 (9-10월),20220903,20221029,국립국악원 풍류사랑방,국악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083115105679274.jpg,127.00959559942853,37.47747104903903
222081,SOUL-다섯가지 시선,20220905,20221104,갤러리 봄(대구),미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209301312268681.jpg,128.56485903289402,35.954480343890516
219821,[집밖] 영원의 시작:ZERO,20220907,20221002,예술의전당(한가람디자인미술관),미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082317511122084.jpg,127.014213883,37.480240737
220350,[집밖] MMCA 현대차 시리즈 2022: 최우람 - 작은 방주,20220909,20230226,국립현대미술관 서울관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082616551980660.jpg,126.98010361777375,37.578627490528596
220539,[집밖] 다다익선 : 즐거운 협연,20220914,20230226,국립현대미술관 과천관,미술,,http://www.culture.go.kr/upload/rdf/22/08/show_202208301665782043.PNG,127.02007201176697,37.431358136892186
223525,[서울/혜화] 연극 &lt;외출&gt;,20220915,20221003,대학로 스카이씨어터,연극,,http://www.culture.go.kr/upload/rdf/22/09/show_2022091814552913091.jpg,127.00264923161491,37.5829809374114
221447,2022 토요명품 (9-10월),20220917,20221029,국립국악원 우면당,국악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209111555445138.jpg,127.00953070026904,37.47832025574747
224461,"2022&#39; Gallery Jireh - 중견작가 그룹전 | &#39; 美에, 멋을 더하다 &#39;",20220917,20221023,갤러리 이레,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092513431740707.jpg,126.69897434079333,37.78740669180237
215677,숨숨정원,20220917,20221007,동래문화회관 전시실,기타,,http://www.culture.go.kr/upload/rdf/22/07/show_2022072110543360794.jpg,129.09053515512468,35.21194889084071
223542,"쉼 , 밤의 흔적 물의 위로",20220919,20221231,미디어 아트 갤러리 언더독뮤지엄,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209181517218504.jpg,126.91796480476273,37.551647369620305
223642,2022년 한국의 명인명창 공연 &#39;가을 살롱&#39;,20220920,20221026,한국의집,무용,,http://www.culture.go.kr/upload/rdf/22/09/show_2022091915395595292.jpg,126.99470598044237,37.56019242796103
223774,업체eobchae 개인전 &lt;eoracle&gt;,20220921,20221019,두산갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209201962609495.jpg,127.00118857756357,37.57164420037769
220840,[대학로] 연극 러브레터,20220923,20221023,JTN 아트홀,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083018232094067.jpg,127.00392822814802,37.57663790460003
221841,신촌문화발전소 창작과정지원 &lt;우리는 적당히 가까워&gt;,20220923,20221001,신촌문화발전소,연극,,http://www.culture.go.kr/upload/rdf/22/09/show_202209031413759048.jpg,126.939753537,37.5579611736
224278,Let’s DMZ &lt;DMZ 콘서트&gt;,20220924,20221002,파주임진각 평화누리공원,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092314232707489.jpg,126.74188054767788,37.89035216212023
226433,아트스페이스카고 개관 레퍼토리 두 번재 전시 &lt;섬의 일주 : 문명 박물관&gt;,20220927,20221021,아트스페이스카고,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_20221010164364177.jpg,126.48881829564723,37.49274358393201
224864,치우침 없이,20220928,20221003,KCDF갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092811335674988.jpg,126.98411783877807,37.574003744874666
224865,"포근한 선, 누비",20220928,20221003,KCDF갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209281141101862.jpg,126.98411783877807,37.574003744874666
224863,JADEJANG(옥장)의 탄생과 생명이야기,20220928,20221003,KCDF갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092811322621917.jpg,126.98411783877807,37.574003744874666
220949,호프만의 이야기,20220929,20221002,예술의전당 (오페라극장),기타,,http://www.culture.go.kr/upload/rdf/22/08/rdf_202208302118903457.jpg,,
224481,[아트센터 화이트블럭] 새로운 사물의 발견 Neue Deutsche Dinge,20220930,20221127,아트센터 화이트블럭,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209252355612199.jpg,126.69939974903894,37.78888535046657
224941,박노해 사진전 &lt;아이들은 놀라워라&gt;,20220930,20231001,라 카페 갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092816442716747.jpg,126.97302219031108,37.579292820161356
221124,맨투맨,20220930,20221002,세종문화회관,무용,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083116174071074.jpg,126.97584322994113,37.57271617146049
219525,2019년 한류문화대상 연극 〈뷰티풀라이프〉 - 제주,20220930,20221002,설문대여성문화센터,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022082211442777076.jpg,126.500372693,33.4843969617
221129,케이필하모닉오케스트라의 슬기로운 음악생활,20221001,20221001,안산문화예술의전당,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083116251333849.JPG,126.82266447249432,37.32020715312146
221132,연극 &lt;능길삼촌&gt;,20221001,20221002,안산문화예술의전당,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083116274332255.jpg,126.82266447249432,37.32020715312146
221559,심청전을 짓다 [수원],20221001,20221001,경기아트센터,연극,,http://www.culture.go.kr/upload/rdf/22/09/rdf_202209012117770057.gif,127.0374319,37.2618899
223839,[야광명월(夜光明月)] 버드,20221001,20221001,서울돈화문국악당,국악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209219504367840.png,126.99066047282316,37.577277306497805
221146,"&lt;淸, The Blue 바다를 열다&gt;",20221001,20221002,대학로예술극장 대극장,무용,,http://www.culture.go.kr/upload/rdf/22/09/show_2022091415225003253.png,127.0032379083877,37.58202586961631
224124,두두리야 어디갔니,20221001,20221003,TINC This is not a church,국악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209221329433975.jpg,127.010847867221,37.5888301656148
225290,안티로망스,20221001,20221027,을지예술센터,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022093013392065149.png,126.99658160314661,37.56773608903644
216925,M 소나타 시리즈 〈백건우 피아노 리사이틀〉,20221001,20221001,마포아트센터 아트홀맥,음악,,http://www.culture.go.kr/upload/rdf/22/08/show_2022080211484802452.jpg,126.94553370030141,37.54990185343695
224866,Everyday New Art Fair!,20221001,20221231,아트뮤제갤러리 롯데백화점 일산점,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092814475518180.jpg,126.77211662822754,37.660471015973805
226601,[소마미술관] 뒤뷔페전,20221001,20230131,소마미술관 2관,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_202210111821045273.jpg,127.118184522722,37.5168648654617
224511,"영화관에서 즐기는오페라 동화 애니메이션, 로시니 세비야의 이발사",20221001,20221001,메가박스 해운대(장산),기타,,http://www.culture.go.kr/upload/rdf/22/09/show_202209261102538420.jpg,129.176917741083,35.17026455293508
223975,국립한글박물관 10월 문화행사 공연,20221001,20221031,국립한글박물관,기타,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092113465307820.jpg,126.980486330158,37.5210687976885
221723,[집밖] 뒤뷔페 그리고 빌레글레,20221001,20230131,소마미술관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_2022092152984216.jpg,127.1180129847118,37.51690134740682
221574,왕국의 전설: 잃어버린 이야기,20221001,20221001,영도문화예술회관,연극,,http://www.culture.go.kr/upload/rdf/22/09/rdf_2022090121171021560.jpg,129.06604288073652,35.075654087478824
221560,신재민 귀국 피아노 독주회,20221001,20221001,예술의전당 IBK챔버홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/rdf_202209012117738953.gif,127.01224985279421,37.47913541861038
221563,빨간모자와 늑대 [가평],20221001,20221001,가평문화예술회관,기타,,http://www.culture.go.kr/upload/rdf/22/09/rdf_202209012117891735.gif,127.50852446685303,37.82422744212448
222583,김현진 첼로 독주회,20221002,20221002,반석아트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209111652307816.png,127.07501379097002,37.200847033908936
222133,이진화 피아노 독주회,20221002,20221002,예술의전당 인춘아트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209061338878635.jpg,127.01421162103271,37.48023893523679
223840,[야광명월(夜光明月)] 모던판소리 공작소 촘촘,20221002,20221002,서울돈화문국악당,국악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209219523687853.png,126.99066047282316,37.577277306497805
224121,포르테 디 콰트로 언플러그드 콘서트: 메타포닉,20221002,20221003,롯데 콘서트홀,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209221133915197.jpg,127.10408400209059,37.51364830581288
223410,&lt;정희정&gt; 혜화동1번지 7기동인 2022 가을페스티벌,20221003,20221009,연극실험실 혜화동 1번지,연극,,http://www.culture.go.kr/upload/rdf/22/09/show_2022091615484204419.jpg,127.00135298112083,37.586382208611134
222375,ORIGINAL DEMO ver 브로콜리너마저,20221003,20221003,KT＆G 상상마당 춘천,음악,,http://www.culture.go.kr/upload/rdf/22/09/show_202209081451324486.png,127.7020859064706,37.873613038136774
222266,"[서초문화재단] 심산 영화관 ""레 미제라블(공연실황)""",20221004,20221004,반포심산아트홀,기타,,http://www.culture.go.kr/upload/rdf/22/09/show_2022090715401315594.jpg,126.990515657787,37.4988531475655
221414,"국립창극단 &lt;나무, 물고기, 달&gt;",20221004,20221012,국립극장 하늘극장,연극,,http://www.culture.go.kr/upload/rdf/22/09/show_202209110124617361.jpg,126.99960956530076,37.55288095146522
221081,세인트 조앤 Saint Joan,20221005,20221030,국립극단 명동예술극장,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_202208311526092965.jpg,126.98421899400934,37.564031990077176
225730,길몸삶터 : 일상에서 누리는 널리 이로운 디자인,20221005,20221030,문화역서울284,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510561123750.jpg,126.97158200040279,37.555893622397875
225711,오브젝;티브,20221005,20221010,KCDF갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_202210051049181062.jpg,126.98411783877807,37.574003744874666
225043,인천 개항장 공예 박람회,20221005,20221013,인천광역시교육청평생학습관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_20220929936182995.jpg,126.67208557141,37.3983025881861
226758,전쟁과 평화 : 임진왜란에서 조선통신사의 길로,20221005,20221220,국립해양박물관,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_2022101214285456925.jpg,129.080297742802,35.078629735078195
225727,The mutants_박송하 개인전,20221005,20221010,KCDF갤러리,미술,,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510505255792.jpg,126.98411783877807,37.574003744874666
225061,GROUND :: Recollection Tools :: 식도구 재해석Ⅱ,20221005,20221013,인천광역시교육청평생학습관,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209299341135701.jpg,126.67208557141,37.3983025881861
223773,나의 첫 번째 그림,20221005,20221010,갤러리M,미술,,http://www.culture.go.kr/upload/rdf/22/09/show_202209201864814149.png,126.98696218416918,37.573089583479145
219144,인어; 바다를 부른 여인,20221005,20221102,,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_202208181604956805.jpg,,
221148,＜제22회 서울국제공연예술제＞,20221006,20221030,아르코예술극장 대극장,연극,,http://www.culture.go.kr/upload/rdf/22/08/show_2022083116495026233.jpg,127.00300012687864,37.58120371920143
